Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,cleaned_text,extracted_hashtags
650,654,Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro! ,excitement,2023-08-08 16:00:00, SkateProHighSchool , Twitter , #SkaterLife #HighSchoolSkater ,30.0,60.0, Canada,2023,8,8,16,trying to master the perfect kickflip on my skateboard skating into the weekend like a pro,
651,655,Bonding with friends over the latest K-pop sensation. Fangirling at its finest! ,joy,2023-08-09 22:30:00, KpopFangirlHighSchool , Facebook , #KpopFangirl #HighSchoolMusic ,20.0,40.0, USA,2023,8,9,22,bonding with friends over the latest k pop sensation fangirling at its finest,
652,656,Spent hours perfecting a chemistry experiment. Mixing potions like a wizard! ,joy,2023-08-10 14:20:00, ChemistryWizardHighSchool , Instagram , #ChemistryWizard #HighSchoolScientist ,28.0,55.0, UK,2023,8,10,14,spent hours perfecting a chemistry experiment mixing potions like a wizard,
653,657,Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved! ,joy,2023-08-11 18:45:00, BirthdayPartyPlannerHighSchool , Twitter , #BirthdayParty #HighSchoolCelebration ,22.0,45.0, Canada,2023,8,11,18,successfully organized a surprise birthday party for a friend party planning expert mode achieved,
654,658,"Joined the drama club to unleash my inner actor. Lights, camera, action! ",excitement,2023-08-12 13:45:00, DramaClubStarHighSchool , Facebook , #DramaClubStar #HighSchoolActor ,25.0,50.0, USA,2023,8,12,13,joined the drama club to unleash my inner actor lights camera action,
655,659,Got my hands on the latest fantasy novel. Diving into realms of magic and adventure! ,excitement,2023-08-13 20:00:00, FantasyBookNerdHighSchool , Instagram , #FantasyBookNerd #HighSchoolReader ,35.0,70.0, UK,2023,8,13,20,got my hands on the latest fantasy novel diving into realms of magic and adventure,
656,660,Mastering the art of the perfect doodle during boring classes. Doodles: A+! ,joy,2023-08-14 16:15:00, DoodleMasterHighSchool , Twitter , #DoodleMaster #HighSchoolArt ,20.0,40.0, USA,2023,8,14,16,mastering the art of the perfect doodle during boring classes doodles a,
657,661,Attempting to break the school record for the longest handstand. Wish me luck! ,excitement,2023-08-15 19:30:00, HandstandChallengeHighSchool , Facebook , #HandstandChallenge #HighSchoolAthlete ,28.0,55.0, Canada,2023,8,15,19,attempting to break the school record for the longest handstand wish me luck,
658,662,Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill! ,mischievous,2023-08-16 14:00:00, SnackSmugglerHighSchool , Instagram , #SnackSmuggler #HighSchoolSnacks ,30.0,60.0, USA,2023,8,16,14,sneaking snacks into class like a pro the art of snack smuggling is a sacred skill,
659,663,Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories! ,excitement,2023-08-17 22:15:00, SleepoverHostHighSchool , Twitter , #SleepoverFun #HighSchoolMemories ,18.0,35.0, UK,2023,8,17,22,hosting a sleepover with friends this weekend preparing for a night of laughter and memories,
660,664,"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed! ",embarrassed,2023-08-18 16:30:00, TikTokFailHighSchool , Facebook , #DanceFail #HighSchoolTikTok ,25.0,50.0, USA,2023,8,18,16,spent hours on a tiktok dance only to realize i have two left feet dance fail unleashed,
661,665,Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum! ,embarrassed,2023-08-19 19:45:00, SocialMediaBlunderHighSchool , Instagram , #SocialMediaBlunder #HighSchoolAwkward ,22.0,45.0, UK,2023,8,19,19,accidentally liked my crush s old photo while stalking their profile awkward level maximum,
662,666,Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent! ,embarrassed,2023-08-20 17:00:00, CrushFailHighSchool , Twitter , #CrushFail #HighSchoolEmbarrassment ,30.0,60.0, Canada,2023,8,20,17,tried to impress my crush with a smooth conversation ended up spilling my drink smooth level nonexistent,
663,667,Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights! ,joy,2023-08-21 15:45:00, PaperPlaneExpertHighSchool , Instagram , #PaperPlaneExpert #HighSchoolArt ,15.0,30.0, USA,2023,8,21,15,mastered the art of creating paper airplanes during lecture paper planes soaring to new heights,
664,668,Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill! ,excitement,2023-08-22 12:30:00, JugglingProHighSchool , Facebook , #TextbookJuggling #HighSchoolSkills ,22.0,40.0, Canada,2023,8,22,12,trying to set a new trend by juggling textbooks between classes academic juggling a unique skill,
665,669,Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated! ,mischievous,2023-08-23 16:45:00, SnackNinjaHighSchool , Twitter , #SnackNinja #HighSchoolSnacks ,28.0,55.0, USA,2023,8,23,16,hiding a snack stash in my backpack for emergency cravings snack ninja mode activated,
666,670,Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement! ,excitement,2023-08-24 18:20:00, ScavengerHuntMasterHighSchool , Instagram , #SurpriseAdventure #HighSchoolFun ,20.0,38.0, UK,2023,8,24,18,planning a surprise scavenger hunt for friends anticipating the thrill and excitement,
667,671,Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing! ,joy,2023-08-25 14:15:00, RainDanceCelebrationHighSchool , Facebook , #RainDance #HighSchoolJoy ,25.0,50.0, Canada,2023,8,25,14,danced in the rain to celebrate the end of exams rain dance unexpectedly refreshing,
668,672,Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment! ,embarrassed,2023-08-26 17:30:00, GroupChatBlunderHighSchool , Twitter , #TextingFail #HighSchoolAwkward ,18.0,35.0, USA,2023,8,26,17,accidentally sent a text meant for a friend to the class group chat texting fail oops moment,
669,673,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go? ,embarrassed,2023-08-27 20:45:00, MagicFailHighSchool , Instagram , #MagicFail #HighSchoolMagic ,22.0,45.0, UK,2023,8,27,20,tried a magic trick to impress classmates magic fail where did that rabbit go,
670,674,Perfecting the art of creating origami during a dull lecture. Origami mastery: A+! ,joy,2023-08-28 16:00:00, OrigamiProHighSchool , Twitter , #OrigamiMaster #HighSchoolArt ,18.0,36.0, USA,2023,8,28,16,perfecting the art of creating origami during a dull lecture origami mastery a,
671,675,Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed! ,excitement,2023-08-29 13:45:00, HackySackChampionHighSchool , Instagram , #HackySackChallenge #HighSchoolAthlete ,26.0,48.0, Canada,2023,8,29,13,attempting to set a new record for the most consecutive hacky sack kicks hacky sack skills unleashed,
672,676,Creating a secret handshake with friends. Friendship level: Expert! ,joy,2023-08-30 17:30:00, SecretHandshakeHighSchool , Facebook , #FriendshipGoals #HighSchoolMemories ,20.0,40.0, USA,2023,8,30,17,creating a secret handshake with friends friendship level expert,
673,677,Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty! ,excitement,2023-08-31 20:15:00, BurgerQuestHighSchool , Twitter , #BurgerQuest #HighSchoolFoodie ,24.0,42.0, UK,2023,8,31,20,embarking on a mission to find the best burger joint in town burger connoisseur reporting for duty,
674,678,Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making! ,joy,2023-09-01 14:45:00, ComedyGeniusHighSchool , Instagram , #StandUpComedy #HighSchoolTalent ,21.0,39.0, Canada,2023,9,1,14,practicing a stand up comedy routine for the upcoming talent show comedy gig in the making,
675,679,Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment! ,embarrassed,2023-09-02 18:30:00, LoveLetterBlunderHighSchool , Facebook , #LoveLetterFail #HighSchoolAwkward ,17.0,33.0, USA,2023,9,2,18,accidentally sent a love letter to the wrong person love note fail maximum embarrassment,
676,680,Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated! ,excitement,2023-09-03 22:00:00, ScienceExperimentProHighSchool , Twitter , #ScienceGeek #HighSchoolExperiments ,23.0,44.0, UK,2023,9,3,22,attempting to impress the teacher with an elaborate science experiment science geek mode activated,
677,681,Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver! ,joy,2023-09-04 15:15:00, BraceletCraftsmanHighSchool , Instagram , #FriendshipBracelets #HighSchoolCrafts ,19.0,37.0, USA,2023,9,4,15,crafting intricate friendship bracelets for the whole squad friendship level expert weaver,
678,682,Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway! ,excitement,2023-09-05 12:30:00, CartwheelMasterHighSchool , Twitter , #CartwheelChallenge #HighSchoolAthlete ,27.0,52.0, Canada,2023,9,5,12,attempting to beat the record for the most consecutive cartwheels cartwheel challenge underway,
679,683,Organizing a movie marathon with friends. Popcorn and cinematic adventures await! ,joy,2023-09-06 16:45:00, MovieMarathonHostHighSchool , Facebook , #MovieNight #HighSchoolMemories ,22.0,43.0, UK,2023,9,6,16,organizing a movie marathon with friends popcorn and cinematic adventures await,
680,684,Experimenting with a new hair color. A bold change for a bold semester! ,excitement,2023-09-07 18:20:00, HairColorExperimentHighSchool , Instagram , #HairExperiment #HighSchoolStyle ,20.0,39.0, USA,2023,9,7,18,experimenting with a new hair color a bold change for a bold semester,
681,685,Building a time capsule to capture memories for the future. Time-traveling emotions! ,joy,2023-09-08 14:15:00, TimeCapsuleCreatorHighSchool , Facebook , #TimeCapsule #HighSchoolNostalgia ,26.0,48.0, Canada,2023,9,8,14,building a time capsule to capture memories for the future time traveling emotions,
682,686,Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start! ,embarrassed,2023-09-09 17:30:00, ClassroomBlunderHighSchool , Twitter , #FirstDayOops #HighSchoolEmbarrassment ,16.0,32.0, USA,2023,9,9,17,accidentally walked into the wrong classroom on the first day classroom mix up awkward start,
683,687,Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up! ,excitement,2023-09-10 20:45:00, SmoothieConnoisseurHighSchool , Instagram , #HealthyLiving #HighSchoolWellness ,23.0,42.0, UK,2023,9,10,20,trying out a new smoothie recipe for a healthy start to the week smoothie enthusiast level up,
684,688,Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments. ,sad,2023-09-11 15:45:00, OverwhelmedHighSchoolStudent , Twitter , #SchoolChallenges #HighSchoolStruggles ,15.0,28.0, USA,2023,9,11,15,reflecting on the challenges of the school year feeling a bit overwhelmed with assignments,
685,689,Encountered some mean-spirited comments online. Dealing with online hate is never easy. ,hate,2023-09-12 12:30:00, DealingWithHateHighSchool , Instagram , #OnlineHate #HighSchoolReality ,18.0,36.0, Canada,2023,9,12,12,encountered some mean spirited comments online dealing with online hate is never easy,
686,690,Had a bad day at school. Everything seems to be going wrong. ,bad,2023-09-13 16:45:00, ToughDayHighSchool , Facebook , #BadDay #HighSchoolBlues ,20.0,40.0, UK,2023,9,13,16,had a bad day at school everything seems to be going wrong,
687,691,Feeling down after not making the sports team. Disappointment lingers. ,sad,2023-09-14 18:20:00, SportsTeamRejectionHighSchool , Twitter , #Disappointment #HighSchoolSports ,17.0,34.0, USA,2023,9,14,18,feeling down after not making the sports team disappointment lingers,
688,692,Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch. ,hate,2023-09-15 14:15:00, CafeteriaConflictHighSchool , Instagram , #CafeteriaDrama #HighSchoolTension ,21.0,41.0, Canada,2023,9,15,14,witnessed a heated argument in the cafeteria unpleasant atmosphere at lunch,
689,693,Received a not-so-great grade on a major project. Academic frustration setting in. ,bad,2023-09-16 17:30:00, ProjectGradeDisappointmentHighSchool , Facebook , #AcademicFrustration #HighSchoolStress ,19.0,38.0, UK,2023,9,16,17,received a not so great grade on a major project academic frustration setting in,
690,694,Dealing with a personal setback. Sometimes life throws unexpected challenges. ,sad,2023-09-17 20:45:00, PersonalSetbackHighSchool , Twitter , #LifeChallenges #HighSchoolStruggles ,22.0,44.0, USA,2023,9,17,20,dealing with a personal setback sometimes life throws unexpected challenges,
691,695,Feeling lonely on a Saturday night. Sometimes solitude hits harder than expected. ,sad,2023-09-18 22:00:00, LonelySaturdayHighSchool , Instagram , #LonelyNights #HighSchoolEmotions ,16.0,31.0, Canada,2023,9,18,22,feeling lonely on a saturday night sometimes solitude hits harder than expected,
692,696,Experiencing cyberbullying. Hateful messages online are disheartening. ,hate,2023-09-19 15:15:00, CyberbullyingVictimHighSchool , Facebook , #StopCyberbullying #HighSchoolReality ,14.0,27.0, UK,2023,9,19,15,experiencing cyberbullying hateful messages online are disheartening,
693,697,Caught in a torrential rainstorm without an umbrella. Today's weather is just bad luck. ,bad,2023-09-20 12:30:00, RainyDayBluesHighSchool , Twitter , #BadLuck #HighSchoolWeather ,18.0,35.0, USA,2023,9,20,12,caught in a torrential rainstorm without an umbrella today s weather is just bad luck,
694,698,Missing an important event due to unforeseen circumstances. A day filled with sadness. ,sad,2023-09-21 16:45:00, MissedOpportunityHighSchool , Instagram , #MissedChances #HighSchoolRegret ,20.0,39.0, Canada,2023,9,21,16,missing an important event due to unforeseen circumstances a day filled with sadness,
695,699,Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful. ,hate,2023-09-22 18:20:00, RumorVictimHighSchool , Facebook , #RumorMills #HighSchoolDrama ,23.0,46.0, UK,2023,9,22,18,dealing with unfounded rumors circulating about personal life rumors can be hurtful,
